cliente_id,frecuencia_compra,monto_total_gastado,monto_promedio_compra,dias_desde_ultima_compra,antiguedad_cliente_meses,canal_principal,numero_productos_distintos,reseña_id,texto_reseña,fecha_reseña,producto_categoria,longitud_reseña
1647,7.0,9379.44,314.31,62.0,28.0,web,13.0,2647,El producto llegó defectuoso.,2025-09-13,Electrónica,4
1648,19.0,9451.79,195.7,91.0,21.0,web,10.0,2648,Entrega rápida y buen empaque.,2025-12-27,Electrónica,5
1649,4.0,5114.99,481.63,100.0,27.0,tienda_fisica,12.0,2649,No estoy satisfecho con la compra.,2025-01-20,Hogar,6
1650,,abc,,400.0,-1.0,,-3.0,2650,producto,2025-04-27,electronica,1
1651,-5.0,abc,,400.0,200.0,,,2651,ok,2025-10-03,???,1
1652,999.0,-100,,,,,,2652,,2025-12-30,???,0
1653,,abc,,400.0,-1.0,WEB,50.0,2653,ok,2025-09-07,,1
1654,-5.0,,-50.0,,-1.0,123,-3.0,2654,12345,2025-03-26,,1
1655,-5.0,abc,,-10.0,-1.0,,,2655,producto,2025-05-21,???,1
1656,27.0,5646.4,353.12,104.0,58.0,móvil,5.0,2656,Relación calidad-precio aceptable.,2025-01-14,Electrónica,3
1657,18.0,4080.43,338.93,31.0,26.0,web,13.0,2657,Excelente atención y variedad de productos.,2025-01-15,Ropa,6
1658,19.0,7273.79,300.87,91.0,24.0,móvil,2.0,2658,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-13,Retail,9
1659,15.0,1274.99,378.2,54.0,53.0,móvil,7.0,2659,"Muy recomendable, volvería a comprar.",2025-02-09,Hogar,5
1660,,-100,-50.0,-10.0,-1.0,movil,-3.0,2660,,2025-12-15,???,0
1661,3.0,9001.46,120.2,57.0,55.0,web,9.0,2661,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-24,Retail,9
1662,4.0,4769.81,237.12,10.0,42.0,móvil,3.0,2662,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-22,Retail,9
1663,,-100,-50.0,-10.0,-1.0,,,2663,ok,2025-02-02,,1
1664,29.0,3106.34,436.91,49.0,7.0,móvil,2.0,2664,El producto llegó defectuoso.,2025-10-09,Retail,4
1665,7.0,711.52,300.59,97.0,46.0,móvil,12.0,2665,El producto llegó defectuoso.,2025-11-26,Servicios,4
1666,19.0,7591.44,326.89,63.0,57.0,tienda_fisica,7.0,2666,Entrega rápida y buen empaque.,2025-05-15,Retail,5
1667,1.0,2202.5,431.99,102.0,71.0,móvil,6.0,2667,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-02,Ropa,9
1668,3.0,7299.64,489.81,107.0,35.0,tienda_fisica,13.0,2668,Entrega rápida y buen empaque.,2025-05-28,Retail,5
1669,16.0,1449.78,276.05,69.0,30.0,móvil,10.0,2669,El producto llegó defectuoso.,2025-01-01,Ropa,4
1670,,,,,200.0,WEB,50.0,2670,,2025-12-23,,0
1671,0.0,-100,,-10.0,-1.0,,,2671,producto,2025-12-23,electronica,1
1672,19.0,8247.8,122.56,18.0,2.0,móvil,5.0,2672,"Muy recomendable, volvería a comprar.",2025-01-08,Ropa,5
1673,16.0,6523.78,223.96,66.0,25.0,móvil,1.0,2673,"Muy recomendable, volvería a comprar.",2025-12-24,Servicios,5
1674,2.0,1044.06,354.42,62.0,32.0,móvil,2.0,2674,"Buen producto, la calidad es excelente y llegó rápido.",2025-06-09,Ropa,9
1675,-5.0,,-50.0,,,,50.0,2675,,2025-07-31,electronica,0
1676,-5.0,abc,,-10.0,-1.0,,50.0,2676,12345,2025-12-10,,1
1677,10.0,1332.3,385.27,108.0,7.0,tienda_fisica,7.0,2677,El producto llegó defectuoso.,2025-11-25,Retail,4
1678,27.0,5802.95,115.0,119.0,10.0,web,6.0,2678,El producto llegó defectuoso.,2025-05-15,Servicios,4
1679,-5.0,-100,-50.0,-10.0,-1.0,WEB,-3.0,2679,12345,2025-09-15,,1
1680,22.0,3298.09,418.85,22.0,37.0,móvil,12.0,2680,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-18,Retail,9
1681,999.0,,-50.0,-10.0,,WEB,-3.0,2681,12345,2025-05-12,,1
1682,-5.0,,,-10.0,-1.0,123,50.0,2682,,2025-09-23,,0
1683,-5.0,-100,,-10.0,200.0,WEB,-3.0,2683,ok,2025-04-05,,1
1684,5.0,6567.4,65.89,85.0,6.0,web,14.0,2684,El producto llegó defectuoso.,2025-02-08,Retail,4
1685,,-100,-50.0,400.0,-1.0,WEB,-3.0,2685,producto,2025-04-27,electronica,1
1686,4.0,7976.24,96.0,94.0,33.0,móvil,6.0,2686,El producto llegó defectuoso.,2025-07-30,Servicios,4
1687,10.0,1897.42,211.87,99.0,39.0,móvil,10.0,2687,No estoy satisfecho con la compra.,2025-08-15,Servicios,6
1688,19.0,5144.39,226.11,35.0,23.0,web,12.0,2688,Relación calidad-precio aceptable.,2025-01-28,Servicios,3
1689,14.0,7516.02,325.6,61.0,32.0,tienda_fisica,5.0,2689,No estoy satisfecho con la compra.,2025-12-05,Retail,6
1690,20.0,4745.38,131.39,52.0,12.0,tienda_fisica,6.0,2690,Excelente atención y variedad de productos.,2025-12-19,Retail,6
1691,,abc,-50.0,,,,,2691,ok,2025-03-22,???,1
1692,20.0,9165.42,219.91,14.0,35.0,web,8.0,2692,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-09,Ropa,9
1693,,,,,,,50.0,2693,,2025-06-12,electronica,0
1694,5.0,7630.8,442.73,74.0,71.0,móvil,15.0,2694,El producto llegó defectuoso.,2025-06-23,Servicios,4
1695,29.0,9112.29,382.39,50.0,64.0,web,15.0,2695,No estoy satisfecho con la compra.,2025-10-31,Retail,6
1696,-5.0,-100,,400.0,200.0,,,2696,12345,2025-04-11,electronica,1
1697,9.0,2164.4,336.49,53.0,71.0,tienda_fisica,6.0,2697,Entrega rápida y buen empaque.,2025-09-14,Servicios,5
1698,14.0,7858.68,208.78,69.0,19.0,web,5.0,2698,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-17,Ropa,9
1699,14.0,1007.01,433.01,87.0,65.0,tienda_fisica,2.0,2699,"El servicio fue regular, podría mejorar.",2025-02-21,Servicios,6
1700,3.0,340.81,31.1,104.0,27.0,tienda_fisica,8.0,2700,"Muy recomendable, volvería a comprar.",2025-03-08,Servicios,5
1701,4.0,2775.0,314.5,105.0,62.0,móvil,9.0,2701,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-31,Servicios,9
1702,0.0,-100,-50.0,-10.0,,WEB,,2702,ok,2025-04-11,???,1
1703,6.0,3266.98,153.43,19.0,22.0,móvil,7.0,2703,El producto llegó defectuoso.,2025-12-26,Hogar,4
1704,-5.0,,-50.0,400.0,200.0,,50.0,2704,,2025-11-19,,0
1705,27.0,5747.94,262.7,86.0,11.0,web,11.0,2705,El producto llegó defectuoso.,2025-02-26,Servicios,4
1706,999.0,-100,,,200.0,,-3.0,2706,ok,2025-07-30,???,1
1707,11.0,2245.7,73.25,14.0,50.0,tienda_fisica,2.0,2707,No estoy satisfecho con la compra.,2025-03-28,Servicios,6
1708,999.0,abc,-50.0,400.0,200.0,123,,2708,,2025-10-27,,0
1709,0.0,,,-10.0,,,50.0,2709,,2025-08-03,,0
1710,18.0,7955.93,155.09,106.0,70.0,tienda_fisica,13.0,2710,Relación calidad-precio aceptable.,2025-12-20,Servicios,3
1711,999.0,abc,-50.0,-10.0,-1.0,,,2711,12345,2025-10-06,,1
1712,-5.0,-100,-50.0,,200.0,,-3.0,2712,ok,2025-01-20,,1
1713,-5.0,,-50.0,400.0,-1.0,123,50.0,2713,12345,2025-11-05,???,1
1714,0.0,,,,200.0,movil,,2714,,2025-03-21,,0
1715,3.0,4283.4,353.77,73.0,13.0,web,8.0,2715,No estoy satisfecho con la compra.,2025-10-30,Retail,6
1716,-5.0,,,-10.0,200.0,123,-3.0,2716,,2025-09-11,???,0
1717,,-100,-50.0,,,WEB,50.0,2717,producto,2025-01-03,,1
1718,-5.0,-100,-50.0,400.0,,123,50.0,2718,ok,2025-06-03,,1
1719,0.0,,,400.0,,,,2719,producto,2025-07-14,,1
1720,-5.0,-100,-50.0,-10.0,200.0,,,2720,producto,2025-06-04,,1
1721,26.0,5797.07,157.41,32.0,20.0,web,2.0,2721,"El servicio fue regular, podría mejorar.",2025-06-28,Hogar,6
1722,-5.0,,-50.0,,-1.0,,,2722,,2025-11-02,,0
1723,3.0,4094.87,141.57,45.0,44.0,tienda_fisica,3.0,2723,El producto llegó defectuoso.,2025-06-15,Servicios,4
1724,-5.0,-100,,,,,50.0,2724,,2025-02-03,electronica,0
1725,17.0,5280.83,456.71,55.0,50.0,móvil,10.0,2725,Relación calidad-precio aceptable.,2025-05-25,Ropa,3
1726,1.0,3723.98,303.61,81.0,44.0,tienda_fisica,7.0,2726,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-20,Servicios,9
1727,,abc,,-10.0,-1.0,,,2727,ok,2025-11-23,,1
1728,13.0,1376.03,333.64,52.0,47.0,móvil,1.0,2728,El producto llegó defectuoso.,2025-05-13,Servicios,4
1729,22.0,476.19,161.15,84.0,36.0,web,2.0,2729,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-24,Hogar,9
1730,,-100,,-10.0,-1.0,,-3.0,2730,,2025-11-23,???,0
1731,22.0,2755.84,486.56,98.0,13.0,móvil,8.0,2731,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-11,Hogar,9
1732,6.0,1962.13,365.66,16.0,45.0,web,14.0,2732,El producto llegó defectuoso.,2025-12-04,Hogar,4
1733,0.0,-100,-50.0,400.0,-1.0,WEB,,2733,producto,2025-01-07,,1
1734,17.0,1966.42,499.96,76.0,39.0,móvil,1.0,2734,Excelente atención y variedad de productos.,2025-01-01,Retail,6
1735,-5.0,-100,,-10.0,200.0,,-3.0,2735,12345,2025-05-07,electronica,1
1736,,,-50.0,-10.0,200.0,,50.0,2736,,2025-10-31,electronica,0
1737,-5.0,abc,,,200.0,,-3.0,2737,ok,2025-11-03,???,1
1738,5.0,9270.01,28.25,10.0,4.0,tienda_fisica,15.0,2738,"Buen producto, la calidad es excelente y llegó rápido.",2025-06-03,Servicios,9
1739,,-100,,-10.0,200.0,movil,-3.0,2739,,2025-12-02,electronica,0
1740,,abc,-50.0,400.0,-1.0,,-3.0,2740,12345,2025-02-13,???,1
1741,1.0,3885.98,382.88,64.0,72.0,tienda_fisica,11.0,2741,No estoy satisfecho con la compra.,2025-12-30,Ropa,6
1742,18.0,5872.57,75.4,19.0,13.0,tienda_fisica,4.0,2742,"Muy recomendable, volvería a comprar.",2025-12-05,Servicios,5
1743,30.0,9181.24,134.98,93.0,52.0,tienda_fisica,10.0,2743,Relación calidad-precio aceptable.,2025-10-22,Hogar,3
1744,999.0,,,400.0,-1.0,movil,50.0,2744,ok,2025-05-23,electronica,1
1745,999.0,abc,-50.0,400.0,,,,2745,producto,2025-03-20,???,1
1746,13.0,713.44,43.27,43.0,54.0,tienda_fisica,8.0,2746,"Buen producto, la calidad es excelente y llegó rápido.",2025-05-04,Hogar,9
1747,-5.0,-100,,,-1.0,movil,,2747,12345,2025-08-01,electronica,1
1748,-5.0,,-50.0,-10.0,,WEB,-3.0,2748,producto,2025-11-22,???,1
1749,999.0,abc,-50.0,400.0,200.0,movil,,2749,12345,2025-06-01,,1
1750,,-100,,400.0,-1.0,,-3.0,2750,,2025-03-14,???,0
1751,17.0,97.44,35.32,11.0,59.0,web,12.0,2751,Relación calidad-precio aceptable.,2025-03-06,Servicios,3
1752,999.0,abc,-50.0,,200.0,movil,,2752,,2025-06-11,electronica,0
1753,6.0,8349.26,290.29,49.0,2.0,tienda_fisica,3.0,2753,El producto llegó defectuoso.,2025-05-23,Electrónica,4
1754,0.0,-100,-50.0,400.0,,,50.0,2754,,2025-11-04,,0
1755,,abc,-50.0,400.0,,WEB,-3.0,2755,,2025-01-24,,0
1756,0.0,abc,-50.0,,-1.0,WEB,-3.0,2756,12345,2025-09-06,???,1
1757,-5.0,,-50.0,,,WEB,50.0,2757,,2025-04-01,,0
1758,29.0,4090.9,309.98,61.0,1.0,móvil,7.0,2758,Excelente atención y variedad de productos.,2025-04-24,Servicios,6
1759,4.0,8398.07,301.46,65.0,6.0,móvil,5.0,2759,No estoy satisfecho con la compra.,2025-09-30,Electrónica,6
1760,5.0,498.58,65.71,75.0,7.0,móvil,2.0,2760,Excelente atención y variedad de productos.,2025-10-23,Electrónica,6
1761,0.0,,,-10.0,200.0,WEB,-3.0,2761,ok,2025-01-02,,1
1762,,,-50.0,,-1.0,,-3.0,2762,producto,2025-06-24,,1
1763,3.0,5165.52,196.86,77.0,40.0,tienda_fisica,1.0,2763,"Muy recomendable, volvería a comprar.",2025-08-19,Retail,5
1764,1.0,2892.26,394.23,94.0,28.0,tienda_fisica,3.0,2764,No estoy satisfecho con la compra.,2025-04-30,Servicios,6
1765,-5.0,,,,,,,2765,12345,2025-05-28,???,1
1766,20.0,2992.3,383.33,26.0,14.0,móvil,15.0,2766,"El servicio fue regular, podría mejorar.",2025-02-11,Electrónica,6
1767,23.0,4308.71,48.04,23.0,61.0,móvil,11.0,2767,El producto llegó defectuoso.,2025-08-03,Hogar,4
1768,-5.0,abc,,,200.0,,-3.0,2768,producto,2025-07-28,,1
1769,5.0,1363.85,53.24,15.0,51.0,tienda_fisica,8.0,2769,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-17,Ropa,9
1770,21.0,8267.76,323.65,27.0,43.0,móvil,4.0,2770,El producto llegó defectuoso.,2025-03-11,Electrónica,4
1771,,abc,-50.0,-10.0,-1.0,,,2771,producto,2025-11-22,,1
1772,14.0,2245.67,259.03,11.0,37.0,móvil,14.0,2772,Entrega rápida y buen empaque.,2025-03-19,Ropa,5
1773,1.0,9392.65,137.52,107.0,44.0,web,13.0,2773,"Buen producto, la calidad es excelente y llegó rápido.",2025-05-06,Electrónica,9
1774,28.0,2470.73,354.7,27.0,19.0,tienda_fisica,5.0,2774,Excelente atención y variedad de productos.,2025-08-12,Ropa,6
1775,0.0,-100,,400.0,200.0,123,,2775,12345,2025-02-22,???,1
1776,14.0,3457.86,54.36,44.0,27.0,tienda_fisica,15.0,2776,"Muy recomendable, volvería a comprar.",2025-09-26,Servicios,5
1777,-5.0,,,-10.0,200.0,,,2777,ok,2025-07-21,,1
1778,,-100,-50.0,,-1.0,,,2778,,2025-06-11,???,0
1779,27.0,3686.04,208.28,120.0,50.0,web,10.0,2779,"Muy recomendable, volvería a comprar.",2025-08-29,Servicios,5
1780,17.0,2970.38,224.41,22.0,36.0,móvil,14.0,2780,"Muy recomendable, volvería a comprar.",2025-10-23,Ropa,5
1781,,,-50.0,,-1.0,movil,,2781,,2025-10-24,,0
1782,999.0,abc,,-10.0,-1.0,123,50.0,2782,ok,2025-01-28,???,1
1783,23.0,4947.29,306.69,30.0,41.0,web,12.0,2783,El producto llegó defectuoso.,2025-01-12,Hogar,4
1784,22.0,8779.49,435.91,10.0,17.0,tienda_fisica,10.0,2784,Relación calidad-precio aceptable.,2025-02-26,Servicios,3
1785,0.0,-100,,,,movil,50.0,2785,,2025-12-20,,0
1786,30.0,3481.64,256.52,73.0,60.0,tienda_fisica,14.0,2786,Relación calidad-precio aceptable.,2025-03-12,Electrónica,3
1787,15.0,291.06,130.49,79.0,68.0,tienda_fisica,3.0,2787,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-17,Retail,9
1788,0.0,,-50.0,400.0,-1.0,123,50.0,2788,,2025-12-24,,0
1789,16.0,4032.0,370.33,2.0,51.0,móvil,4.0,2789,El producto llegó defectuoso.,2025-07-28,Electrónica,4
1790,7.0,93.23,52.33,18.0,20.0,tienda_fisica,1.0,2790,El producto llegó defectuoso.,2025-01-26,Servicios,4
1791,17.0,9185.15,80.72,105.0,33.0,tienda_fisica,13.0,2791,Relación calidad-precio aceptable.,2025-10-06,Ropa,3
1792,999.0,-100,-50.0,400.0,200.0,WEB,50.0,2792,12345,2025-07-27,???,1
1793,13.0,136.83,181.07,87.0,33.0,tienda_fisica,10.0,2793,No estoy satisfecho con la compra.,2025-05-27,Electrónica,6
1794,18.0,9854.45,460.27,36.0,7.0,tienda_fisica,2.0,2794,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-07,Servicios,9
1795,0.0,,-50.0,400.0,-1.0,123,-3.0,2795,,2025-02-25,electronica,0
1796,16.0,3482.56,451.82,92.0,8.0,móvil,9.0,2796,"El servicio fue regular, podría mejorar.",2025-01-25,Hogar,6
1797,,abc,-50.0,-10.0,,123,-3.0,2797,ok,2025-05-20,,1
1798,,-100,-50.0,,-1.0,movil,50.0,2798,12345,2025-11-21,???,1
1799,16.0,3137.43,173.47,65.0,7.0,móvil,4.0,2799,No estoy satisfecho con la compra.,2025-01-22,Ropa,6
1800,17.0,9317.4,203.09,58.0,15.0,web,8.0,2800,El producto llegó defectuoso.,2025-08-19,Electrónica,4
1801,5.0,8891.34,399.35,85.0,14.0,web,7.0,2801,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-07,Electrónica,9
1802,23.0,1073.17,64.84,47.0,67.0,tienda_fisica,15.0,2802,"Muy recomendable, volvería a comprar.",2025-07-19,Servicios,5
1803,3.0,5709.06,245.61,107.0,50.0,tienda_fisica,8.0,2803,"El servicio fue regular, podría mejorar.",2025-07-02,Hogar,6
1804,22.0,2032.1,218.64,61.0,6.0,tienda_fisica,12.0,2804,No estoy satisfecho con la compra.,2025-06-14,Ropa,6
1805,12.0,1936.43,191.14,70.0,9.0,móvil,10.0,2805,No estoy satisfecho con la compra.,2025-06-28,Ropa,6
1806,8.0,3679.22,134.92,32.0,66.0,móvil,3.0,2806,Entrega rápida y buen empaque.,2025-05-25,Servicios,5
1807,999.0,abc,,,200.0,,-3.0,2807,,2025-02-04,,0
1808,14.0,5503.13,310.28,27.0,1.0,tienda_fisica,14.0,2808,El producto llegó defectuoso.,2025-04-14,Retail,4
1809,0.0,,-50.0,,,123,,2809,,2025-10-31,electronica,0
1810,11.0,742.84,198.07,95.0,8.0,tienda_fisica,3.0,2810,Relación calidad-precio aceptable.,2025-06-13,Servicios,3
1811,999.0,-100,-50.0,-10.0,200.0,123,,2811,ok,2025-04-08,electronica,1
1812,5.0,8865.71,424.34,82.0,59.0,web,13.0,2812,"Muy recomendable, volvería a comprar.",2025-04-25,Ropa,5
1813,26.0,4777.4,238.82,96.0,15.0,tienda_fisica,2.0,2813,"Muy recomendable, volvería a comprar.",2025-09-14,Servicios,5
1814,999.0,-100,-50.0,400.0,-1.0,movil,-3.0,2814,12345,2025-08-15,,1
1815,27.0,1458.48,431.62,19.0,25.0,web,5.0,2815,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-12,Electrónica,9
1816,999.0,abc,,,-1.0,WEB,50.0,2816,ok,2025-12-31,,1
1817,4.0,3793.17,360.69,56.0,45.0,web,13.0,2817,"Muy recomendable, volvería a comprar.",2025-07-24,Ropa,5
1818,2.0,6092.19,367.25,49.0,68.0,móvil,14.0,2818,Relación calidad-precio aceptable.,2025-05-01,Hogar,3
1819,,-100,-50.0,,-1.0,movil,50.0,2819,,2025-07-14,,0
1820,20.0,2042.89,353.39,17.0,12.0,móvil,10.0,2820,"Muy recomendable, volvería a comprar.",2025-02-08,Servicios,5
1821,15.0,261.45,352.77,62.0,32.0,web,7.0,2821,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-26,Ropa,9
1822,3.0,9083.34,177.8,96.0,13.0,móvil,1.0,2822,"El servicio fue regular, podría mejorar.",2025-02-05,Hogar,6
1823,1.0,5064.0,84.58,45.0,72.0,web,10.0,2823,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-17,Hogar,9
1824,28.0,5585.24,429.87,29.0,41.0,móvil,5.0,2824,"Muy recomendable, volvería a comprar.",2025-09-17,Retail,5
1825,29.0,938.13,109.71,37.0,52.0,web,8.0,2825,"Muy recomendable, volvería a comprar.",2025-10-19,Retail,5
1826,999.0,abc,,,200.0,movil,-3.0,2826,,2025-03-21,???,0
1827,0.0,abc,,,,WEB,-3.0,2827,12345,2025-09-23,,1
1828,0.0,abc,,400.0,-1.0,,,2828,ok,2025-01-02,electronica,1
1829,999.0,abc,-50.0,-10.0,,,50.0,2829,,2025-07-13,,0
1830,18.0,7668.62,154.31,106.0,19.0,móvil,8.0,2830,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-28,Electrónica,9
1831,29.0,6467.4,368.24,31.0,41.0,tienda_fisica,15.0,2831,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-04,Servicios,9
1832,26.0,177.99,455.4,8.0,5.0,web,10.0,2832,No estoy satisfecho con la compra.,2025-01-27,Hogar,6
1833,3.0,5552.79,270.1,94.0,1.0,tienda_fisica,13.0,2833,No estoy satisfecho con la compra.,2025-06-08,Ropa,6
1834,17.0,6454.79,475.21,43.0,36.0,tienda_fisica,2.0,2834,Excelente atención y variedad de productos.,2025-06-21,Electrónica,6
1835,20.0,7408.97,43.7,34.0,29.0,tienda_fisica,11.0,2835,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-16,Servicios,9
1836,13.0,1745.42,459.77,4.0,66.0,web,13.0,2836,El producto llegó defectuoso.,2025-02-12,Servicios,4
1837,-5.0,,,,200.0,WEB,,2837,producto,2025-08-23,???,1
1838,27.0,8638.48,62.37,45.0,71.0,móvil,4.0,2838,"El servicio fue regular, podría mejorar.",2025-12-12,Servicios,6
1839,16.0,9302.19,310.24,80.0,65.0,web,5.0,2839,El producto llegó defectuoso.,2025-03-13,Electrónica,4
1840,0.0,abc,,400.0,-1.0,123,,2840,ok,2025-07-28,,1
1841,13.0,8132.33,225.03,89.0,13.0,móvil,9.0,2841,"El servicio fue regular, podría mejorar.",2025-09-11,Electrónica,6
1842,14.0,9272.03,227.57,68.0,46.0,web,1.0,2842,No estoy satisfecho con la compra.,2025-02-14,Ropa,6
1843,30.0,4045.11,304.22,24.0,55.0,móvil,7.0,2843,"Muy recomendable, volvería a comprar.",2025-08-11,Servicios,5
1844,19.0,7007.41,113.46,83.0,51.0,tienda_fisica,2.0,2844,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-22,Ropa,9
1845,18.0,9171.93,309.07,115.0,69.0,móvil,10.0,2845,Excelente atención y variedad de productos.,2025-01-01,Servicios,6
1846,26.0,3214.01,277.02,18.0,42.0,tienda_fisica,6.0,2846,No estoy satisfecho con la compra.,2025-11-15,Ropa,6
1847,11.0,9746.59,421.25,49.0,38.0,móvil,1.0,2847,El producto llegó defectuoso.,2025-10-09,Servicios,4
1848,11.0,341.8,54.77,91.0,38.0,tienda_fisica,2.0,2848,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-14,Retail,9
1849,0.0,abc,-50.0,-10.0,200.0,,,2849,12345,2025-07-22,electronica,1
1850,3.0,6500.46,423.93,40.0,68.0,web,7.0,2850,"Muy recomendable, volvería a comprar.",2025-01-21,Ropa,5
1851,0.0,,,400.0,200.0,movil,50.0,2851,,2025-04-03,,0
1852,12.0,6412.55,496.36,81.0,30.0,móvil,11.0,2852,"Muy recomendable, volvería a comprar.",2025-01-09,Ropa,5
1853,4.0,1061.67,441.05,44.0,2.0,tienda_fisica,2.0,2853,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-26,Servicios,9
1854,9.0,1750.61,382.03,3.0,52.0,tienda_fisica,11.0,2854,"Muy recomendable, volvería a comprar.",2025-11-26,Electrónica,5
1855,8.0,8517.27,215.88,27.0,16.0,web,11.0,2855,Excelente atención y variedad de productos.,2025-10-15,Servicios,6
1856,999.0,abc,-50.0,-10.0,-1.0,WEB,,2856,,2025-03-30,,0
1857,9.0,7032.4,295.62,47.0,31.0,tienda_fisica,8.0,2857,Excelente atención y variedad de productos.,2025-11-22,Hogar,6
1858,-5.0,abc,,,,,50.0,2858,12345,2025-11-02,electronica,1
1859,2.0,7217.59,280.52,64.0,27.0,móvil,6.0,2859,Relación calidad-precio aceptable.,2025-11-27,Hogar,3
1860,,abc,-50.0,,,movil,50.0,2860,ok,2025-08-08,,1
1861,30.0,8746.28,115.34,96.0,35.0,tienda_fisica,9.0,2861,Entrega rápida y buen empaque.,2025-04-12,Hogar,5
1862,21.0,5492.97,225.9,21.0,54.0,tienda_fisica,14.0,2862,Entrega rápida y buen empaque.,2025-09-11,Servicios,5
1863,,-100,-50.0,-10.0,200.0,,,2863,producto,2025-08-31,electronica,1
1864,8.0,1632.73,444.23,53.0,72.0,móvil,4.0,2864,Relación calidad-precio aceptable.,2025-12-03,Electrónica,3
1865,28.0,9755.2,226.7,77.0,44.0,móvil,14.0,2865,No estoy satisfecho con la compra.,2025-10-02,Retail,6
1866,-5.0,,-50.0,400.0,-1.0,,50.0,2866,ok,2025-05-18,electronica,1
1867,15.0,2010.88,102.66,98.0,26.0,web,10.0,2867,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-24,Electrónica,9
1868,30.0,1461.69,486.61,41.0,35.0,móvil,11.0,2868,"Muy recomendable, volvería a comprar.",2025-06-26,Servicios,5
1869,18.0,9257.49,50.45,18.0,43.0,tienda_fisica,9.0,2869,No estoy satisfecho con la compra.,2025-06-29,Electrónica,6
1870,,,-50.0,400.0,-1.0,,50.0,2870,,2025-02-18,,0
1871,0.0,,,400.0,200.0,movil,50.0,2871,,2025-12-17,,0
1872,,-100,-50.0,400.0,200.0,WEB,-3.0,2872,producto,2025-02-27,???,1
1873,0.0,,,-10.0,,movil,,2873,ok,2025-03-18,,1
1874,26.0,6694.99,73.28,7.0,68.0,tienda_fisica,6.0,2874,Excelente atención y variedad de productos.,2025-09-11,Hogar,6
1875,,,-50.0,,200.0,WEB,,2875,ok,2025-01-21,electronica,1
1876,11.0,982.98,248.79,116.0,39.0,tienda_fisica,6.0,2876,No estoy satisfecho con la compra.,2025-07-03,Electrónica,6
1877,999.0,-100,,-10.0,200.0,WEB,-3.0,2877,,2025-08-01,???,0
1878,13.0,999.91,424.85,109.0,12.0,web,11.0,2878,Relación calidad-precio aceptable.,2025-06-12,Hogar,3
1879,25.0,4282.75,443.83,23.0,55.0,móvil,1.0,2879,Excelente atención y variedad de productos.,2025-09-21,Hogar,6
1880,0.0,-100,-50.0,,200.0,,-3.0,2880,12345,2025-02-12,???,1
1881,26.0,8448.62,463.01,77.0,44.0,móvil,2.0,2881,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-12,Servicios,9
1882,2.0,7137.16,366.13,106.0,70.0,web,3.0,2882,Entrega rápida y buen empaque.,2025-03-06,Retail,5
1883,8.0,6783.15,67.98,23.0,28.0,tienda_fisica,5.0,2883,"Muy recomendable, volvería a comprar.",2025-04-28,Hogar,5
1884,10.0,5045.71,428.1,12.0,38.0,tienda_fisica,11.0,2884,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-19,Ropa,9
1885,,,-50.0,400.0,-1.0,movil,50.0,2885,12345,2025-03-31,,1
1886,9.0,1368.52,193.67,48.0,57.0,web,7.0,2886,No estoy satisfecho con la compra.,2025-08-27,Electrónica,6
1887,,,-50.0,400.0,,123,50.0,2887,,2025-05-13,,0
1888,0.0,,,-10.0,-1.0,,-3.0,2888,ok,2025-12-18,,1
1889,16.0,1231.09,328.41,42.0,3.0,web,7.0,2889,"Muy recomendable, volvería a comprar.",2025-03-17,Ropa,5
1890,13.0,9037.34,480.77,104.0,9.0,web,15.0,2890,Excelente atención y variedad de productos.,2025-08-20,Hogar,6
1891,0.0,abc,-50.0,400.0,-1.0,WEB,50.0,2891,12345,2025-09-15,,1
1892,4.0,5957.35,138.17,73.0,10.0,tienda_fisica,13.0,2892,Excelente atención y variedad de productos.,2025-06-14,Servicios,6
1893,25.0,4866.26,390.98,46.0,18.0,tienda_fisica,10.0,2893,El producto llegó defectuoso.,2025-09-21,Hogar,4
