cliente_id,frecuencia_compra,monto_total_gastado,monto_promedio_compra,dias_desde_ultima_compra,antiguedad_cliente_meses,canal_principal,numero_productos_distintos,reseña_id,texto_reseña,fecha_reseña,producto_categoria,longitud_reseña
484,21,701.44,341.76,100,28,web,14,1484,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-17,Servicios,9
485,18,8296.05,441.75,95,56,móvil,11,1485,No estoy satisfecho con la compra.,2025-02-06,Electrónica,6
486,15,7182.84,38.19,10,7,tienda_fisica,3,1486,"Buen producto, la calidad es excelente y llegó rápido.",2025-05-09,Servicios,9
487,30,2623.55,206.26,81,52,tienda_fisica,7,1487,No estoy satisfecho con la compra.,2025-06-11,Electrónica,6
488,18,108.69,365.74,9,6,web,12,1488,"El servicio fue regular, podría mejorar.",2025-02-07,Hogar,6
489,10,7879.57,164.65,12,37,móvil,13,1489,"El servicio fue regular, podría mejorar.",2025-08-13,Ropa,6
490,16,1605.42,125.54,96,51,móvil,13,1490,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-07,Hogar,9
491,22,8875.43,483.38,111,48,móvil,1,1491,Relación calidad-precio aceptable.,2025-10-11,Servicios,3
492,2,100.05,306.39,69,71,tienda_fisica,2,1492,"El servicio fue regular, podría mejorar.",2025-06-06,Servicios,6
493,14,9061.0,428.7,19,21,web,3,1493,No estoy satisfecho con la compra.,2025-04-24,Retail,6
494,4,1854.51,403.84,110,7,tienda_fisica,14,1494,No estoy satisfecho con la compra.,2025-10-09,Retail,6
495,10,6733.27,140.33,26,63,móvil,6,1495,"El servicio fue regular, podría mejorar.",2025-07-02,Ropa,6
496,10,6214.18,452.06,41,63,web,8,1496,"El servicio fue regular, podría mejorar.",2025-06-18,Servicios,6
497,19,5690.28,407.7,55,22,tienda_fisica,1,1497,Excelente atención y variedad de productos.,2025-06-10,Retail,6
498,9,8409.1,84.47,94,43,web,15,1498,El producto llegó defectuoso.,2025-09-03,Servicios,4
499,25,3089.44,284.8,23,11,móvil,14,1499,Entrega rápida y buen empaque.,2025-05-24,Hogar,5
500,9,7348.77,320.78,94,10,web,15,1500,No estoy satisfecho con la compra.,2025-01-10,Ropa,6
501,25,5920.86,455.03,71,34,tienda_fisica,9,1501,El producto llegó defectuoso.,2025-10-04,Electrónica,4
502,13,2271.9,390.63,94,38,móvil,3,1502,Entrega rápida y buen empaque.,2025-08-26,Servicios,5
503,13,3670.46,25.08,31,22,tienda_fisica,13,1503,"El servicio fue regular, podría mejorar.",2025-09-21,Ropa,6
504,6,5685.25,291.59,112,19,web,12,1504,Excelente atención y variedad de productos.,2025-09-05,Hogar,6
505,25,4902.04,50.17,48,30,móvil,1,1505,No estoy satisfecho con la compra.,2025-12-09,Electrónica,6
506,13,4723.26,238.23,6,6,web,11,1506,Entrega rápida y buen empaque.,2025-06-15,Ropa,5
507,27,7432.0,297.74,73,23,web,7,1507,Relación calidad-precio aceptable.,2025-12-01,Ropa,3
508,17,2553.28,486.88,29,67,móvil,7,1508,"El servicio fue regular, podría mejorar.",2025-06-30,Retail,6
509,29,6061.9,260.88,18,57,móvil,3,1509,"Muy recomendable, volvería a comprar.",2025-04-28,Hogar,5
510,7,1544.89,95.53,78,16,web,11,1510,Relación calidad-precio aceptable.,2025-04-28,Ropa,3
511,16,6768.53,249.93,76,21,móvil,11,1511,"El servicio fue regular, podría mejorar.",2025-07-30,Retail,6
512,5,5756.19,97.34,81,66,web,1,1512,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-21,Servicios,9
513,9,9228.35,267.99,52,3,web,15,1513,Excelente atención y variedad de productos.,2025-12-05,Electrónica,6
514,15,6084.93,246.28,62,22,móvil,4,1514,No estoy satisfecho con la compra.,2025-07-30,Electrónica,6
515,20,6613.51,146.97,93,44,tienda_fisica,15,1515,Excelente atención y variedad de productos.,2025-08-21,Servicios,6
516,8,3813.2,83.46,3,26,tienda_fisica,9,1516,"El servicio fue regular, podría mejorar.",2025-09-16,Ropa,6
517,20,1008.17,248.42,79,5,tienda_fisica,15,1517,Excelente atención y variedad de productos.,2025-09-30,Hogar,6
518,16,6610.96,452.95,70,1,tienda_fisica,15,1518,"El servicio fue regular, podría mejorar.",2025-12-14,Electrónica,6
519,12,8754.5,354.87,55,30,tienda_fisica,13,1519,El producto llegó defectuoso.,2025-09-04,Hogar,4
520,14,1382.14,249.03,30,11,móvil,5,1520,"El servicio fue regular, podría mejorar.",2025-11-03,Retail,6
521,7,104.42,376.95,1,67,tienda_fisica,2,1521,Relación calidad-precio aceptable.,2025-09-24,Hogar,3
522,23,8052.66,216.25,14,20,web,7,1522,No estoy satisfecho con la compra.,2025-11-30,Hogar,6
523,28,5384.24,291.04,79,36,tienda_fisica,11,1523,Relación calidad-precio aceptable.,2025-07-23,Retail,3
524,6,3733.62,286.36,33,40,web,10,1524,"Muy recomendable, volvería a comprar.",2025-06-26,Hogar,5
525,28,8645.11,77.16,30,58,tienda_fisica,13,1525,Excelente atención y variedad de productos.,2025-12-25,Hogar,6
526,17,4035.58,182.45,71,7,web,3,1526,No estoy satisfecho con la compra.,2025-07-19,Electrónica,6
527,27,1496.02,464.41,56,12,tienda_fisica,2,1527,"El servicio fue regular, podría mejorar.",2025-05-15,Electrónica,6
528,20,425.67,204.48,52,67,web,5,1528,"El servicio fue regular, podría mejorar.",2025-12-31,Retail,6
529,21,4968.97,25.14,109,67,tienda_fisica,5,1529,Excelente atención y variedad de productos.,2025-04-10,Electrónica,6
530,20,1736.35,37.31,31,1,web,3,1530,No estoy satisfecho con la compra.,2025-02-14,Ropa,6
531,22,3981.67,301.32,67,2,móvil,12,1531,Entrega rápida y buen empaque.,2025-12-27,Hogar,5
532,24,8306.16,459.2,45,45,web,14,1532,Relación calidad-precio aceptable.,2025-05-22,Electrónica,3
533,15,9300.65,295.96,34,23,web,7,1533,No estoy satisfecho con la compra.,2025-09-17,Ropa,6
534,17,2977.81,474.57,103,66,web,5,1534,"El servicio fue regular, podría mejorar.",2025-10-03,Ropa,6
535,13,5653.53,389.58,97,44,tienda_fisica,13,1535,"Muy recomendable, volvería a comprar.",2025-08-23,Retail,5
536,16,1206.87,52.43,82,29,tienda_fisica,11,1536,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-26,Hogar,9
537,12,5189.22,24.67,107,34,web,4,1537,El producto llegó defectuoso.,2025-05-28,Retail,4
538,3,5567.79,105.67,41,46,web,4,1538,Entrega rápida y buen empaque.,2025-10-21,Hogar,5
539,16,7384.27,132.73,31,34,móvil,4,1539,No estoy satisfecho con la compra.,2025-04-28,Servicios,6
540,5,7800.44,77.54,11,64,web,10,1540,Entrega rápida y buen empaque.,2025-01-04,Servicios,5
541,12,6225.64,256.32,113,36,tienda_fisica,8,1541,"Muy recomendable, volvería a comprar.",2025-04-04,Electrónica,5
542,8,7514.19,81.56,68,55,tienda_fisica,8,1542,El producto llegó defectuoso.,2025-10-04,Retail,4
543,13,8610.98,392.43,59,16,web,12,1543,Entrega rápida y buen empaque.,2025-09-23,Ropa,5
544,1,6757.33,202.13,13,42,móvil,6,1544,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-10,Retail,9
545,8,2730.61,480.09,44,47,móvil,3,1545,Relación calidad-precio aceptable.,2025-09-13,Servicios,3
546,23,7534.35,195.24,52,36,móvil,8,1546,El producto llegó defectuoso.,2025-04-03,Servicios,4
547,27,1043.7,149.58,31,72,tienda_fisica,7,1547,No estoy satisfecho con la compra.,2025-07-15,Servicios,6
548,16,8066.4,104.77,64,18,web,15,1548,Excelente atención y variedad de productos.,2025-11-19,Servicios,6
549,26,4891.87,140.47,110,7,tienda_fisica,7,1549,Entrega rápida y buen empaque.,2025-02-20,Ropa,5
550,7,8147.49,248.74,81,13,tienda_fisica,8,1550,"Buen producto, la calidad es excelente y llegó rápido.",2025-06-21,Servicios,9
551,18,5597.04,408.81,45,3,móvil,7,1551,Entrega rápida y buen empaque.,2025-03-04,Retail,5
552,19,5780.15,331.58,23,37,móvil,6,1552,No estoy satisfecho con la compra.,2025-06-16,Ropa,6
553,25,7378.44,447.02,49,37,tienda_fisica,8,1553,"Muy recomendable, volvería a comprar.",2025-11-20,Ropa,5
554,14,6331.17,294.39,109,10,web,2,1554,Entrega rápida y buen empaque.,2025-03-24,Servicios,5
555,11,6547.48,361.01,78,51,móvil,5,1555,Entrega rápida y buen empaque.,2025-08-16,Servicios,5
556,14,1714.82,430.02,17,31,móvil,11,1556,"Muy recomendable, volvería a comprar.",2025-05-09,Ropa,5
557,6,4000.6,65.87,120,61,tienda_fisica,9,1557,No estoy satisfecho con la compra.,2025-01-28,Electrónica,6
558,4,2661.4,94.53,84,50,web,5,1558,"El servicio fue regular, podría mejorar.",2025-04-28,Hogar,6
559,21,1307.8,272.84,22,4,web,1,1559,"Muy recomendable, volvería a comprar.",2025-12-06,Retail,5
560,15,9751.07,279.48,35,71,móvil,8,1560,"Muy recomendable, volvería a comprar.",2025-03-11,Retail,5
561,19,5995.96,322.9,82,56,tienda_fisica,9,1561,Excelente atención y variedad de productos.,2025-11-24,Ropa,6
562,30,3504.32,279.04,104,12,tienda_fisica,8,1562,Relación calidad-precio aceptable.,2025-06-07,Ropa,3
563,5,3070.55,20.04,105,18,móvil,6,1563,Relación calidad-precio aceptable.,2025-05-27,Hogar,3
564,23,9224.78,474.54,62,39,móvil,1,1564,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-09,Ropa,9
565,26,121.82,199.35,53,72,móvil,7,1565,No estoy satisfecho con la compra.,2025-07-22,Ropa,6
566,27,3814.66,146.23,55,31,web,9,1566,El producto llegó defectuoso.,2025-11-10,Servicios,4
567,21,7442.12,408.23,53,25,tienda_fisica,14,1567,Relación calidad-precio aceptable.,2025-02-05,Retail,3
568,4,6387.08,316.51,35,63,web,4,1568,Relación calidad-precio aceptable.,2025-06-14,Servicios,3
569,18,270.2,486.72,37,35,web,3,1569,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-13,Servicios,9
570,3,1549.3,256.92,44,54,tienda_fisica,5,1570,No estoy satisfecho con la compra.,2025-09-13,Electrónica,6
571,11,848.22,380.27,19,8,móvil,5,1571,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-20,Hogar,9
572,6,1962.31,423.94,105,49,web,14,1572,"Muy recomendable, volvería a comprar.",2025-01-07,Ropa,5
573,25,9750.97,138.64,5,26,web,8,1573,El producto llegó defectuoso.,2025-02-18,Servicios,4
574,13,6830.35,169.81,42,21,tienda_fisica,11,1574,"Muy recomendable, volvería a comprar.",2025-01-22,Servicios,5
575,9,4838.23,163.43,47,7,tienda_fisica,14,1575,"El servicio fue regular, podría mejorar.",2025-12-08,Ropa,6
576,21,4369.91,27.23,102,36,web,10,1576,No estoy satisfecho con la compra.,2025-03-03,Electrónica,6
577,2,5831.72,351.56,89,20,móvil,6,1577,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-15,Servicios,9
578,3,6875.15,182.44,98,8,web,1,1578,"Muy recomendable, volvería a comprar.",2025-07-02,Servicios,5
579,5,4904.04,172.03,72,45,tienda_fisica,13,1579,"El servicio fue regular, podría mejorar.",2025-08-13,Servicios,6
580,23,3808.8,367.71,33,6,tienda_fisica,8,1580,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-28,Servicios,9
581,18,6985.53,111.09,24,70,móvil,6,1581,Relación calidad-precio aceptable.,2025-06-15,Ropa,3
582,28,8321.93,458.95,71,21,tienda_fisica,2,1582,Relación calidad-precio aceptable.,2025-09-29,Hogar,3
583,27,2670.33,196.21,1,65,web,7,1583,Relación calidad-precio aceptable.,2025-04-05,Hogar,3
584,25,6220.96,173.93,9,69,web,14,1584,Entrega rápida y buen empaque.,2025-07-18,Ropa,5
585,25,5537.1,314.26,42,53,web,11,1585,"Muy recomendable, volvería a comprar.",2025-06-14,Ropa,5
586,2,8360.17,82.29,112,5,web,4,1586,"El servicio fue regular, podría mejorar.",2025-02-24,Electrónica,6
587,2,5731.57,421.42,85,63,móvil,9,1587,"El servicio fue regular, podría mejorar.",2025-11-16,Servicios,6
588,2,3695.22,310.86,10,2,tienda_fisica,15,1588,Relación calidad-precio aceptable.,2025-04-17,Ropa,3
589,15,8020.15,49.14,72,54,tienda_fisica,14,1589,"El servicio fue regular, podría mejorar.",2025-07-08,Hogar,6
590,17,454.5,53.79,39,10,tienda_fisica,4,1590,Relación calidad-precio aceptable.,2025-09-23,Electrónica,3
591,18,3884.04,112.7,85,32,web,10,1591,No estoy satisfecho con la compra.,2025-11-17,Electrónica,6
592,24,1099.87,326.54,46,59,web,12,1592,El producto llegó defectuoso.,2025-12-07,Ropa,4
593,26,1844.95,212.75,44,21,móvil,9,1593,Excelente atención y variedad de productos.,2025-11-04,Electrónica,6
594,18,9915.06,175.83,48,53,móvil,13,1594,Entrega rápida y buen empaque.,2025-11-21,Retail,5
595,19,5478.98,200.03,71,33,móvil,6,1595,No estoy satisfecho con la compra.,2025-08-20,Retail,6
596,24,394.9,156.55,3,67,móvil,3,1596,"Buen producto, la calidad es excelente y llegó rápido.",2025-06-04,Hogar,9
597,7,8564.42,30.42,106,36,web,15,1597,No estoy satisfecho con la compra.,2025-10-11,Retail,6
598,4,425.48,190.71,18,34,tienda_fisica,6,1598,Excelente atención y variedad de productos.,2025-10-26,Ropa,6
599,26,3038.01,293.83,73,28,web,12,1599,Relación calidad-precio aceptable.,2025-02-09,Servicios,3
600,6,4908.35,451.53,90,13,tienda_fisica,10,1600,"Muy recomendable, volvería a comprar.",2025-11-25,Retail,5
601,3,7812.21,462.5,43,45,móvil,15,1601,El producto llegó defectuoso.,2025-08-11,Electrónica,4
602,24,6545.15,309.1,2,49,móvil,1,1602,No estoy satisfecho con la compra.,2025-06-06,Electrónica,6
603,18,5670.88,176.88,90,29,tienda_fisica,3,1603,Entrega rápida y buen empaque.,2025-01-26,Electrónica,5
604,25,5971.57,262.27,29,56,tienda_fisica,5,1604,"Muy recomendable, volvería a comprar.",2025-07-21,Hogar,5
605,3,4784.75,377.75,71,52,web,5,1605,Entrega rápida y buen empaque.,2025-02-13,Servicios,5
606,25,6993.81,385.78,62,72,móvil,4,1606,El producto llegó defectuoso.,2025-09-07,Ropa,4
607,18,6179.17,373.12,32,32,móvil,2,1607,No estoy satisfecho con la compra.,2025-05-17,Ropa,6
608,4,6733.89,223.3,45,25,móvil,6,1608,"El servicio fue regular, podría mejorar.",2025-06-26,Retail,6
609,6,9877.14,315.79,103,57,tienda_fisica,10,1609,Relación calidad-precio aceptable.,2025-03-16,Electrónica,3
610,7,6869.32,94.88,94,11,móvil,2,1610,No estoy satisfecho con la compra.,2025-01-28,Electrónica,6
611,28,8332.83,158.09,44,15,web,5,1611,Excelente atención y variedad de productos.,2025-08-19,Ropa,6
612,7,7413.13,121.7,70,67,móvil,13,1612,Entrega rápida y buen empaque.,2025-05-13,Electrónica,5
613,23,7002.61,28.83,75,68,tienda_fisica,1,1613,Excelente atención y variedad de productos.,2025-05-11,Hogar,6
614,7,7902.43,316.62,7,60,web,11,1614,Relación calidad-precio aceptable.,2025-01-05,Electrónica,3
615,22,8528.23,336.85,111,14,web,1,1615,Relación calidad-precio aceptable.,2025-05-30,Hogar,3
616,13,5109.98,360.65,116,41,tienda_fisica,8,1616,No estoy satisfecho con la compra.,2025-11-02,Hogar,6
617,7,5031.48,239.83,119,3,tienda_fisica,1,1617,Excelente atención y variedad de productos.,2025-05-07,Electrónica,6
618,16,3964.33,95.36,45,46,tienda_fisica,6,1618,Entrega rápida y buen empaque.,2025-11-17,Retail,5
619,26,667.0,143.69,50,4,móvil,9,1619,Relación calidad-precio aceptable.,2025-05-24,Servicios,3
620,29,3958.82,85.89,94,49,web,9,1620,Entrega rápida y buen empaque.,2025-12-14,Servicios,5
621,8,5750.34,224.7,40,43,tienda_fisica,8,1621,El producto llegó defectuoso.,2025-10-05,Servicios,4
622,19,5436.47,404.05,111,18,web,5,1622,Excelente atención y variedad de productos.,2025-12-19,Servicios,6
623,14,9957.07,488.37,19,21,tienda_fisica,6,1623,Excelente atención y variedad de productos.,2025-02-04,Ropa,6
624,6,3210.1,442.23,94,4,tienda_fisica,13,1624,"El servicio fue regular, podría mejorar.",2025-06-13,Ropa,6
625,15,7468.82,414.42,82,36,móvil,3,1625,Relación calidad-precio aceptable.,2025-04-07,Hogar,3
626,1,7636.35,313.75,35,30,web,10,1626,Excelente atención y variedad de productos.,2025-04-29,Servicios,6
627,3,6897.01,248.77,65,61,web,12,1627,Entrega rápida y buen empaque.,2025-11-29,Electrónica,5
628,16,4764.78,98.62,29,5,móvil,7,1628,El producto llegó defectuoso.,2025-01-08,Servicios,4
629,24,6729.82,117.36,27,9,móvil,3,1629,No estoy satisfecho con la compra.,2025-08-13,Hogar,6
630,28,4602.57,138.46,52,6,tienda_fisica,10,1630,Entrega rápida y buen empaque.,2025-07-14,Hogar,5
631,20,9394.43,294.53,69,68,tienda_fisica,11,1631,El producto llegó defectuoso.,2025-12-27,Retail,4
632,15,4596.16,441.33,113,32,web,9,1632,"El servicio fue regular, podría mejorar.",2025-10-03,Ropa,6
633,17,7663.34,482.04,25,38,móvil,8,1633,El producto llegó defectuoso.,2025-07-23,Electrónica,4
634,6,4253.5,314.3,7,67,móvil,15,1634,"Muy recomendable, volvería a comprar.",2025-03-14,Retail,5
635,24,5031.55,106.29,75,70,móvil,3,1635,"El servicio fue regular, podría mejorar.",2025-07-21,Hogar,6
636,1,1829.84,303.35,92,26,móvil,15,1636,"Muy recomendable, volvería a comprar.",2025-08-21,Retail,5
637,23,6503.34,361.51,21,16,web,2,1637,Entrega rápida y buen empaque.,2025-02-28,Retail,5
638,3,5261.98,204.36,102,66,tienda_fisica,10,1638,Entrega rápida y buen empaque.,2025-03-23,Hogar,5
639,2,7694.19,457.88,73,20,móvil,3,1639,El producto llegó defectuoso.,2025-03-16,Ropa,4
640,10,3129.71,388.94,58,37,web,11,1640,El producto llegó defectuoso.,2025-04-03,Electrónica,4
641,1,6244.48,141.49,59,64,web,14,1641,No estoy satisfecho con la compra.,2025-09-13,Servicios,6
642,8,2207.89,336.55,59,53,tienda_fisica,8,1642,"Muy recomendable, volvería a comprar.",2025-02-10,Electrónica,5
643,8,8827.57,153.49,81,72,tienda_fisica,14,1643,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-17,Ropa,9
644,2,6550.1,37.63,110,5,web,11,1644,Excelente atención y variedad de productos.,2025-10-23,Servicios,6
645,30,922.64,72.27,23,21,tienda_fisica,11,1645,Entrega rápida y buen empaque.,2025-05-26,Retail,5
646,15,7505.88,192.89,5,12,tienda_fisica,13,1646,Excelente atención y variedad de productos.,2025-06-03,Ropa,6
647,27,723.28,225.12,71,9,móvil,5,1647,El producto llegó defectuoso.,2025-08-30,Retail,4
648,11,5294.17,271.83,90,27,web,10,1648,Relación calidad-precio aceptable.,2025-01-30,Electrónica,3
649,16,7254.54,310.29,101,37,web,7,1649,"El servicio fue regular, podría mejorar.",2025-11-08,Ropa,6
650,30,1340.65,290.06,67,64,móvil,8,1650,Entrega rápida y buen empaque.,2025-04-03,Retail,5
651,7,65.73,31.51,81,16,tienda_fisica,12,1651,Relación calidad-precio aceptable.,2025-04-17,Servicios,3
652,2,3371.23,289.0,82,28,tienda_fisica,1,1652,El producto llegó defectuoso.,2025-11-24,Hogar,4
653,26,724.97,164.14,71,42,web,13,1653,Relación calidad-precio aceptable.,2025-01-04,Retail,3
654,13,7257.75,315.68,4,23,web,4,1654,Entrega rápida y buen empaque.,2025-06-19,Retail,5
655,26,403.8,85.16,20,59,móvil,15,1655,"Muy recomendable, volvería a comprar.",2025-10-02,Hogar,5
656,30,7438.72,420.85,39,41,móvil,9,1656,El producto llegó defectuoso.,2025-10-02,Hogar,4
657,26,9166.06,401.98,9,20,web,5,1657,Entrega rápida y buen empaque.,2025-01-16,Servicios,5
658,19,6076.61,109.94,15,40,móvil,12,1658,Excelente atención y variedad de productos.,2025-06-11,Hogar,6
659,14,913.64,440.98,48,58,tienda_fisica,14,1659,Relación calidad-precio aceptable.,2025-06-04,Electrónica,3
660,6,1166.7,396.77,100,26,web,15,1660,Relación calidad-precio aceptable.,2025-02-17,Ropa,3
661,26,4852.5,260.03,25,44,móvil,15,1661,"Buen producto, la calidad es excelente y llegó rápido.",2025-09-05,Ropa,9
662,25,3307.01,389.35,13,67,tienda_fisica,11,1662,Relación calidad-precio aceptable.,2025-03-09,Ropa,3
663,13,7151.09,270.73,1,40,web,15,1663,"Muy recomendable, volvería a comprar.",2025-01-23,Electrónica,5
664,11,4695.42,42.15,67,40,tienda_fisica,1,1664,"El servicio fue regular, podría mejorar.",2025-10-23,Ropa,6
665,7,1965.83,152.79,41,57,móvil,11,1665,Entrega rápida y buen empaque.,2025-03-02,Servicios,5
666,9,1188.88,479.98,72,66,móvil,2,1666,Excelente atención y variedad de productos.,2025-04-16,Servicios,6
667,9,1458.49,358.09,37,32,tienda_fisica,3,1667,Entrega rápida y buen empaque.,2025-02-06,Retail,5
668,18,4464.29,82.44,61,7,móvil,2,1668,Entrega rápida y buen empaque.,2025-07-16,Ropa,5
669,13,1830.88,306.14,76,58,web,10,1669,El producto llegó defectuoso.,2025-07-02,Electrónica,4
670,23,7596.11,408.46,11,60,móvil,10,1670,No estoy satisfecho con la compra.,2025-03-09,Retail,6
671,15,3138.4,329.32,99,60,web,8,1671,"El servicio fue regular, podría mejorar.",2025-04-29,Hogar,6
672,30,3666.32,108.01,118,43,web,13,1672,Relación calidad-precio aceptable.,2025-06-16,Servicios,3
673,3,4779.58,188.69,60,22,móvil,5,1673,"Buen producto, la calidad es excelente y llegó rápido.",2025-06-28,Hogar,9
674,17,1074.18,412.43,102,14,tienda_fisica,6,1674,Excelente atención y variedad de productos.,2025-10-12,Ropa,6
675,18,4636.7,303.46,31,32,tienda_fisica,9,1675,Relación calidad-precio aceptable.,2025-03-23,Electrónica,3
676,11,2121.97,353.15,56,56,móvil,10,1676,"El servicio fue regular, podría mejorar.",2025-06-25,Hogar,6
677,22,6712.57,374.9,92,63,tienda_fisica,2,1677,Excelente atención y variedad de productos.,2025-10-31,Servicios,6
678,18,1021.66,233.7,40,52,tienda_fisica,2,1678,Entrega rápida y buen empaque.,2025-11-03,Hogar,5
679,11,4968.24,336.88,12,28,web,14,1679,El producto llegó defectuoso.,2025-03-13,Ropa,4
680,22,1534.7,275.0,50,58,tienda_fisica,4,1680,Excelente atención y variedad de productos.,2025-04-16,Electrónica,6
681,19,7953.75,346.19,118,56,tienda_fisica,12,1681,Relación calidad-precio aceptable.,2025-06-26,Retail,3
682,20,9864.9,214.01,17,38,web,1,1682,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-09,Ropa,9
683,23,5622.3,489.77,15,37,tienda_fisica,14,1683,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-16,Electrónica,9
684,21,3215.37,203.74,49,56,web,9,1684,El producto llegó defectuoso.,2025-04-19,Hogar,4
685,5,1922.86,204.61,119,47,tienda_fisica,14,1685,"Muy recomendable, volvería a comprar.",2025-08-02,Servicios,5
686,5,165.45,331.23,19,63,web,11,1686,Excelente atención y variedad de productos.,2025-08-12,Retail,6
687,21,8069.12,432.87,115,55,web,10,1687,Excelente atención y variedad de productos.,2025-04-03,Electrónica,6
688,18,8209.71,204.66,29,24,móvil,7,1688,El producto llegó defectuoso.,2025-11-06,Ropa,4
689,28,7322.59,361.82,35,53,web,15,1689,"Muy recomendable, volvería a comprar.",2025-10-07,Ropa,5
690,2,5703.09,358.34,15,62,tienda_fisica,12,1690,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-10,Retail,9
691,15,5193.65,271.21,79,12,web,4,1691,Relación calidad-precio aceptable.,2025-08-30,Ropa,3
692,20,575.1,184.9,100,2,tienda_fisica,8,1692,Relación calidad-precio aceptable.,2025-08-21,Electrónica,3
693,14,3561.5,489.33,38,38,tienda_fisica,3,1693,Entrega rápida y buen empaque.,2025-01-19,Hogar,5
694,24,7860.96,145.01,81,61,tienda_fisica,10,1694,Relación calidad-precio aceptable.,2025-03-28,Ropa,3
695,26,7386.93,33.1,63,11,tienda_fisica,3,1695,Relación calidad-precio aceptable.,2025-09-16,Electrónica,3
696,5,6177.19,152.1,33,2,web,12,1696,Relación calidad-precio aceptable.,2025-02-27,Retail,3
697,22,4494.2,407.76,34,31,tienda_fisica,8,1697,Excelente atención y variedad de productos.,2025-04-03,Servicios,6
698,3,9675.09,305.86,106,20,tienda_fisica,14,1698,Entrega rápida y buen empaque.,2025-09-11,Electrónica,5
699,22,4429.84,326.04,27,45,móvil,1,1699,No estoy satisfecho con la compra.,2025-11-25,Hogar,6
700,6,4666.95,248.59,61,69,móvil,4,1700,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-14,Electrónica,9
701,9,1494.24,437.73,2,37,tienda_fisica,15,1701,"Muy recomendable, volvería a comprar.",2025-08-18,Hogar,5
702,4,9181.24,325.96,109,56,móvil,10,1702,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-30,Retail,9
703,9,8033.05,142.57,75,51,móvil,8,1703,Relación calidad-precio aceptable.,2025-12-12,Retail,3
704,17,3407.2,351.33,24,41,tienda_fisica,9,1704,No estoy satisfecho con la compra.,2025-01-06,Servicios,6
705,1,4141.93,272.13,88,58,tienda_fisica,6,1705,"El servicio fue regular, podría mejorar.",2025-04-23,Electrónica,6
706,7,388.72,317.31,8,28,tienda_fisica,10,1706,Relación calidad-precio aceptable.,2025-11-23,Retail,3
707,28,6066.62,200.46,98,24,web,15,1707,"El servicio fue regular, podría mejorar.",2025-02-26,Electrónica,6
708,10,4696.21,469.37,82,59,tienda_fisica,15,1708,Relación calidad-precio aceptable.,2025-05-22,Servicios,3
709,6,7818.28,153.1,8,49,móvil,7,1709,Relación calidad-precio aceptable.,2025-06-20,Retail,3
710,6,4433.72,256.03,119,26,web,10,1710,Relación calidad-precio aceptable.,2025-07-21,Retail,3
711,5,5429.29,227.0,79,14,web,15,1711,"El servicio fue regular, podría mejorar.",2025-08-15,Hogar,6
712,2,775.55,294.25,33,58,tienda_fisica,1,1712,"El servicio fue regular, podría mejorar.",2025-09-12,Retail,6
713,22,3935.31,92.77,43,51,web,10,1713,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-02,Electrónica,9
714,14,4068.93,369.33,104,9,tienda_fisica,9,1714,"Muy recomendable, volvería a comprar.",2025-04-26,Hogar,5
715,4,5694.08,468.82,46,43,web,11,1715,"Muy recomendable, volvería a comprar.",2025-06-05,Hogar,5
716,12,5369.53,481.24,11,59,móvil,13,1716,"El servicio fue regular, podría mejorar.",2025-05-29,Electrónica,6
717,18,441.35,204.4,25,39,tienda_fisica,12,1717,Excelente atención y variedad de productos.,2025-07-19,Servicios,6
718,3,8857.88,230.23,25,18,web,1,1718,"Muy recomendable, volvería a comprar.",2025-04-09,Retail,5
719,16,3918.24,400.51,83,40,web,8,1719,No estoy satisfecho con la compra.,2025-10-01,Ropa,6
720,11,607.74,398.13,6,52,móvil,2,1720,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-19,Electrónica,9
721,22,8708.49,277.55,95,30,tienda_fisica,15,1721,"Muy recomendable, volvería a comprar.",2025-02-06,Ropa,5
722,21,239.68,455.45,80,6,web,4,1722,"Muy recomendable, volvería a comprar.",2025-12-26,Servicios,5
723,6,6344.98,454.24,106,13,tienda_fisica,8,1723,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-09,Servicios,9
724,27,8183.83,74.81,77,29,web,2,1724,"El servicio fue regular, podría mejorar.",2025-04-14,Ropa,6
725,11,1251.98,348.36,70,18,móvil,6,1725,El producto llegó defectuoso.,2025-04-20,Retail,4
726,11,679.06,151.47,97,54,web,3,1726,Excelente atención y variedad de productos.,2025-12-23,Ropa,6
